TITLE = "Heat equation result: 3D-Volume Data"
VARIABLES ="X", "Y", "Z", "P(x,y,z)"
ZONE I=28,      J=28, K=28,    F=Point
1.0      1.0       1.0       0.30000658930504714       0.4000052803782253
1.0      1.0       2.0       0.30000658930504714       0.4000052803782253
1.0      1.0       3.0       0.300006608592506       0.4000052958156915
1.0      1.0       4.0       0.3000066463819267       0.40000532606196065
1.0      1.0       5.0       0.30000670112948236       0.4000053698813224
1.0      1.0       6.0       0.30000677058750524       0.40000542547489315
1.0      1.0       7.0       0.30000685188745574       0.4000054905466654
1.0      1.0       8.0       0.3000069416506814       0.4000055623926321
1.0      1.0       9.0       0.30000703612712126       0.4000056380112443
1.0      1.0       10.0       0.30000713135774115       0.40000571423408643
1.0      1.0       11.0       0.3000072233570316       0.40000578787118457
1.0      1.0       12.0       0.3000073083057667       0.40000585586610315
1.0      1.0       13.0       0.30000738274557537       0.40000591545076586
1.0      1.0       14.0       0.3000074437608918       0.4000059642919952
1.0      1.0       15.0       0.30000748913771547       0.40000600061759595
1.0      1.0       16.0       0.3000075174846112       0.4000060233141587
1.0      1.0       17.0       0.3000075283085276       0.4000060319867231
1.0      1.0       18.0       0.3000075220363564       0.40000602697705495
1.0      1.0       19.0       0.3000074999825504       0.4000060093367119
1.0      1.0       20.0       0.30000746426252256       0.4000059807587529
1.0      1.0       21.0       0.30000741766090594       0.400005943471349
1.0      1.0       22.0       0.30000736346228973       0.4000059001032688
1.0      1.0       23.0       0.3000073052590853       0.4000058535292466
1.0      1.0       24.0       0.30000724674755874       0.40000580670756064
1.0      1.0       25.0       0.3000071915267642       0.4000057625183883
1.0      1.0       26.0       0.3000071429096812       0.4000057236132935
1.0      1.0       27.0       0.3000071037569875       0.4000056922816314
1.0      1.0       28.0       0.30000707633842727       0.40000567034003043
1.0      2.0       1.0       0.30000658930504714       0.4000052803782253
1.0      2.0       2.0       0.30000658930504714       0.4000052803782253
1.0      2.0       3.0       0.300006608592506       0.4000052958156915
1.0      2.0       4.0       0.3000066463819267       0.40000532606196065
1.0      2.0       5.0       0.30000670112948236       0.4000053698813224
1.0      2.0       6.0       0.30000677058750524       0.40000542547489315
1.0      2.0       7.0       0.30000685188745574       0.4000054905466654
1.0      2.0       8.0       0.3000069416506814       0.4000055623926321
1.0      2.0       9.0       0.30000703612712126       0.4000056380112443
1.0      2.0       10.0       0.30000713135774115       0.40000571423408643
1.0      2.0       11.0       0.3000072233570316       0.40000578787118457
1.0      2.0       12.0       0.3000073083057667       0.40000585586610315
1.0      2.0       13.0       0.30000738274557537       0.40000591545076586
1.0      2.0       14.0       0.3000074437608918       0.4000059642919952
1.0      2.0       15.0       0.30000748913771547       0.40000600061759595
1.0      2.0       16.0       0.3000075174846112       0.4000060233141587
1.0      2.0       17.0       0.3000075283085276       0.4000060319867231
1.0      2.0       18.0       0.3000075220363564       0.40000602697705495
1.0      2.0       19.0       0.3000074999825504       0.4000060093367119
1.0      2.0       20.0       0.30000746426252256       0.4000059807587529
1.0      2.0       21.0       0.30000741766090594       0.400005943471349
1.0      2.0       22.0       0.30000736346228973       0.4000059001032688
1.0      2.0       23.0       0.3000073052590853       0.4000058535292466
1.0      2.0       24.0       0.30000724674755874       0.40000580670756064
1.0      2.0       25.0       0.3000071915267642       0.4000057625183883
1.0      2.0       26.0       0.3000071429096812       0.4000057236132935
1.0      2.0       27.0       0.3000071037569875       0.4000056922816314
1.0      2.0       28.0       0.30000707633842727       0.40000567034003043
1.0      3.0       1.0       0.3000066129026565       0.400005299265343
1.0      3.0       2.0       0.3000066129026565       0.400005299265343
1.0      3.0       3.0       0.30000663260855687       0.40000531503774844
1.0      3.0       4.0       0.3000066712204569       0.40000534594225423
1.0      3.0       5.0       0.30000672716524374       0.40000539071993796
1.0      3.0       6.0       0.3000067981514254       0.40000544753649914
1.0      3.0       7.0       0.30000688125125957       0.40000551404899154
1.0      3.0       8.0       0.3000069730132444       0.4000055874945482
1.0      3.0       9.0       0.30000706960102447       0.40000566480320393
1.0      3.0       10.0       0.30000716696026114       0.4000057427295273
1.0      3.0       11.0       0.3000072610035008       0.40000581800275814
1.0      3.0       12.0       0.3000073478104025       0.40000588748465943
1.0      3.0       13.0       0.3000074238264708       0.40000594833114755
1.0      3.0       14.0       0.30000748605398564       0.40000599814232957
1.0      3.0       15.0       0.30000753221457427       0.4000060350954824
1.0      3.0       16.0       0.30000756087783714       0.4000060580449916
1.0      3.0       17.0       0.3000075715379478       0.40000606658671095
1.0      3.0       18.0       0.3000075646389538       0.40000606107510245
1.0      3.0       19.0       0.3000075415386571       0.4000060425974294
1.0      3.0       20.0       0.3000075044211562       0.40000601290074655
1.0      3.0       21.0       0.3000074561575055       0.40000597428332285
1.0      3.0       22.0       0.30000740013242644       0.40000592945319385
1.0      3.0       23.0       0.30000734004317353       0.4000058813698136
1.0      3.0       24.0       0.30000727969100005       0.40000583307476006
1.0      3.0       25.0       0.3000072227724879       0.40000578752691507
1.0      3.0       26.0       0.30000717268767274       0.4000057474469677
1.0      3.0       27.0       0.3000071323690984       0.4000057151822433
1.0      3.0       28.0       0.30000710414213055       0.40000569259355584
1.0      4.0       1.0       0.3000066591931508       0.400005336315471
1.0      4.0       2.0       0.3000066591931508       0.400005336315471
1.0      4.0       3.0       0.3000066797259935       0.40000535274968885
1.0      4.0       4.0       0.30000671996329126       0.40000538495523563
